file_name,duration,transcription
25_319file-idBNT87Y_nw3Q.wav,5.7,మన మంచి కోరే వాళ్లలో ఉంటారు తీయగా మాటలు చెబుతూ మనల్ని కూడా కొట్టేస్తారు
3_15_319file-idBNT87Y_nw3Q.wav,3.42,తను పాచికల ఆటలో ఎలాగైనా గెలుస్తానని
31_319file-idBNT87Y_nw3Q.wav,11.25,కాబట్టి మీరు కూడా ఈ విషయం నుండి ఏదో ఒకటి నేర్చుకుంటారు అని ఆశిస్తూ ఇప్పటిదాకా మీరు విన్నది మహాభారత  వికిరణం నేటి మన ప్రసారం ఇంతటితో సమాప్తం
1_22_319file-idBNT87Y_nw3Q.wav,6.39,ఆపైన దుర్యోధనుడి కళ్లముందే శకుని గొంతుకోసి చంపాడు మహాభారతంలోని కాదు
27_319file-idBNT87Y_nw3Q.wav,9.75,లేకపోతే తెలియకుండానే వారితో పాటు నడిచి  గోతిలో పడతాడు
2_7_319file-idBNT87Y_nw3Q.wav,7.59,మేనమామగా మంచి మాటలు చెప్పి కాదు కుటిల బుద్ధితో దుర్యోధనుడితో అసూయ ద్వేషాలను రగిలిస్తూ
16_319file-idBNT87Y_nw3Q.wav,10.5,ఆ తర్వాత జరిగిన ఘోష యాత్రలో కూడా శకుని ఇది చాలా పెద్ద పాత్ర శకుని దుర్యోధనుడు అసూయ గురించి దృతరాష్ట్రుని పుత్ర వ్యామోహం గురించి ఎంతో తెలుసు
12_319file-idBNT87Y_nw3Q.wav,2.22,మాత్రమే తనతో ఉండి ఇచ్చాడు
1_2_319file-idBNT87Y_nw3Q.wav,3.27,కొన్ని కుమారుడి పేరు చూస్తే వెంటనే అర్థమైపోతుంది
8_319file-idBNT87Y_nw3Q.wav,8.43,తనకంటూ ఓ స్థానాన్ని ఏర్పాటు చేసుకున్నాడు అనుక్షణం దుర్యోధనుడి పక్కనే ఉంటూ అతనిలోని ద్వేషాన్ని మరింతగా పెంచాడు
6_4_319file-idBNT87Y_nw3Q.wav,2.2800000000000002,ఎదుటివారిని నాశనం చేయగలరు
5_4_319file-idBNT87Y_nw3Q.wav,1.62,ఎత్తులు వేసి
5_319file-idBNT87Y_nw3Q.wav,6.3,శకుని కౌరవుల మేనమామ బంధుత్వం దృష్ట్యా గాంధారి దేవికి స్వయానా సోదరుడు
5_15_319file-idBNT87Y_nw3Q.wav,2.58,అదిగో అప్పుడు వెలుగులోకి వచ్చాడు
4_10_319file-idBNT87Y_nw3Q.wav,3.21,వీళ్లిద్దరూ సభ విశేషాలను చూడ్డానికి
30_319file-idBNT87Y_nw3Q.wav,9.18,కాలు స్నేహితులు పక్కింట్లో ఎదురింట్లో ఎవరైనా కానీ అలాంటి వారి నుండి మనల్ని మనం జాగ్రత్తగా చూసుకోవడం చాలా అవసరం
28_319file-idBNT87Y_nw3Q.wav,3.45,చెడ్డవాడు సాంగత్యం మనల్ని కూడా నశింపచేస్తుంది
26_319file-idBNT87Y_nw3Q.wav,7.35,చివరికి మన నాశనానికి కారణం అవుతారు ఇలాంటి వారి నుంచి మనల్ని మనం కాపాడుకోవడం చాలా ముఖ్యం
2_2_319file-idBNT87Y_nw3Q.wav,7.5600000000000005,కొన్ని కుమారుడి పేరు పలుకులు అంటే గుడ్లగూబ అలాంటి
18_319file-idBNT87Y_nw3Q.wav,6.0,అలా కౌరవులు మెదడులో వ్యవహరించిన శకుని క్షేత్రానికి కారకుడయ్యాడు కానీ
1_7_319file-idBNT87Y_nw3Q.wav,7.59,చిన్నప్పటి నుండి పాండవుల విషయంలో అసూయపడే దుర్యోధనుడి దగ్గర మేనమామగా ఒక స్థానం సంపాదించుకున్నాడు
1_4_319file-idBNT87Y_nw3Q.wav,0.66,డు
13_319file-idBNT87Y_nw3Q.wav,2.7,కుటిలమైన మాటలకి ఉండే శక్తి అలాంటిది
1_10_319file-idBNT87Y_nw3Q.wav,1.8900000000000001,అందరూ అక్కడి నుంచి బయలుదేరి పోయాడు
0_15_319file-idBNT87Y_nw3Q.wav,4.71,అలా ఆనాడు విశేషాలు చూస్తూ పరాభవాలు ఎదుర్కొన్న దుర్యోధనుడు
1_1_383file-idFwmXilS-b9Y.wav,1.8,అవకాశం దొరికితే చాలు
6_1_383file-idFwmXilS-b9Y.wav,2.16,చెప్పుకునే వారు కొందరైతే
5_383file-idFwmXilS-b9Y.wav,6.63,కానీ అదే పని చేయవలసి వస్తే మాత్రం పాపం ఏదో ఒక సాకు చెప్పి తప్పించుకోడానికి చూస్తారు
4_383file-idFwmXilS-b9Y.wav,12.81,ఇలా గొప్పలు చెప్పుకునే బడాయి కోరు నోటికి ఉండే శక్తి చేతికి ఉండదు చేతికి ఉండే శక్తి గుండెకి ఉండదు
21_383file-idFwmXilS-b9Y.wav,8.04,కానీ కౌరవ సేనలతో పోరాటానికి విరాట సైన్యం అంతా ఇంకోచోట వెళ్లిపోయింది మిగిలింది ఉత్తర కుమారుడు ఒక్కడే అంతే
8_383file-idFwmXilS-b9Y.wav,4.71,ఆ విషయం మరేదో కాదు గొప్పలు చెప్పుకోవడం ప్రగల్భాలు పలకడం
4_1_383file-idFwmXilS-b9Y.wav,7.65,ఇలాంటి గొప్పలు చెప్పే వారికి అలవాటు స్త్రీల ముందు ఇంకాస్త ఎక్కువవుతుంది ఎక్కడా
12_383file-idFwmXilS-b9Y.wav,4.26,పాండవులు తమ అజ్ఞాతవాస విరాట రాజ్యంలో చేస్తున్నారు
0_1_383file-idFwmXilS-b9Y.wav,7.14,ప్రతి మనిషిలో గొప్పలు చెప్పుకోవడం ప్రగల్భాలు పలకడం లాంటి తత్వం లోలోపల దాగి ఉంటుంది
19_383file-idFwmXilS-b9Y.wav,2.79,ఉత్తర కుమారుడు తండ్రితో తను కూడా వస్తానన్నాడు
9_383file-idFwmXilS-b9Y.wav,8.07,యువరాజు కానీ ఏదో తెలియని అనుమానం అందరూ తన గురించి తక్కువగా మాట్లాడుకుంటారు అని
7_383file-idFwmXilS-b9Y.wav,13.71,ఉత్తర కుమారుడు విరాటుని కుమారుడు స్వతహాగా పెద్ద బలవంతుడే కాదు యుద్ధ శిక్షణ నైపుణ్యం కూడా అంతంతమాత్రమే కానీ ఒక్క విషయంలో మాత్రం ఉత్తర కుమారుడు
6_383file-idFwmXilS-b9Y.wav,13.68,ఇక తప్పదు గత్యంతరం లేదు తప్పించుకోలేం అన్న పరిస్థితి ఎదురైతే భయపడి వెనక్కి తిరిగి పరుగెత్తుతారు ఇలాంటి లక్షణాలన్నీ నూటికి నూట
4_20_383file-idFwmXilS-b9Y.wav,3.33,కౌరవ సేనలను ఉత్తర గోగ్రహణం చేపట్టాయి
0_13_383file-idFwmXilS-b9Y.wav,5.01,అర్జునుడు బృహన్నల ఉత్తర కుమారుడి చెల్లెలు కత్తికి నాట్యాచార్యుడు
12_425file-idybwmWqDXJw8.wav,2.73,పాండవులు యుద్ధం ఎందుకు చేశారు అని అడిగాడు
26_417file-idMCFJDctL34w.wav,11.97,దక్షుడు సాధ్వి అనే దంపతులకు జన్మించాడు పుట్టుకతో నాలుగు భుజాలతో నొసటి మీద కంటితో గర్వం అదే అదే  పుట్టాడు
12_417file-idMCFJDctL34w.wav,3.36,ఆయనకి అగ్రతాంబూలం అని సూచించాడు
56_417file-idMCFJDctL34w.wav,3.69,నాకేం అవుతుందిలే అయినపుడు చూద్దాంలే అనుకుంటే
44_417file-idMCFJDctL34w.wav,3.12,తప్పు నిజంగానే ఆఖరి తప్పు అవుతుందా
33_417file-idMCFJDctL34w.wav,5.31,పైగా నేను వెళ్లాల్సిన కన్ను ఎత్తుకుపోయి ఇప్పుడు సిగ్గు లేకుండా మాట్లాడుతున్నారు
6_417file-idMCFJDctL34w.wav,5.55,అన్నింటికన్నా కష్టమైన పని ఇది తమ తప్పును  ఒప్పుకొని దాన్ని సర్దుకోవడం
58_417file-idMCFJDctL34w.wav,12.93,తాను నూట ఒకటో తప్పు చేయగానే మరణిస్తాను అని తెలిసి కూడా అహంకారంతో తనకు ఏం కాదు అని పొగరుతో నోటికి వచ్చినట్టు మాట్లాడిన శిశుపాలుడు ఆఖరికి  తప్పలేదు
3_29_417file-idMCFJDctL34w.wav,2.01,ఇతని వంద తప్పులు సహిస్తారు
2_417file-idMCFJDctL34w.wav,12.66,ఎలా సరిదిద్దుకున్నారు అనే దాని మీద మన వ్యక్తిత్వం ఆధారపడుతుంది మన తప్పు మనం తెలుసుకోవడానికి అర్థం చేసుకోవడానికి ఒప్పుకోవడానికి చాలా కారణాలు అడ్డుపడతాయి
2_1_417file-idMCFJDctL34w.wav,8.7,తెలిసి తెలియక చేసేవి మరికొన్ని సృష్టిలో తప్పుచేయని వాడు అంటూ ఎవరూ లేరు సృష్టికర్తతో సహా
19_417file-idMCFJDctL34w.wav,5.67,పాండవులలో చిన్నవాడైన సహదేవుడు ఒక్కసారిగా ఉగ్రరూపం దాల్చి
15_417file-idMCFJDctL34w.wav,8.19,అది చూసి సురుడు సహించలేకపోయాడు ధర్మరాజు వైపు చూసి ఇంతమంది రాజులు మహారాజులు ఉండగా
11_417file-idMCFJDctL34w.wav,5.94,భీష్ముడు లేచి ఆ స్థానానికి శ్రీకృష్ణుడు తప్ప మరెవరు అర్హులు కాదని
10_417file-idMCFJDctL34w.wav,8.58,ధర్మరాజు రాజసూయ యాగం జరిపిస్తున్న సమయంలో  సభలో అగ్రతాంబూలం ఎవరికీ ఇవ్వాలి అన్న ఆలోచన రాగానే
9_417file-idMCFJDctL34w.wav,11.43,నన్ను  చేస్తాడు అన్న తలకెక్కి ఒకదాని మీద ఒక తప్పు చేసి చివరికి వాటివల్లే చనిపోయిన ఒక పాత్ర ఉంది మహాభారతంలో
5_417file-idMCFJDctL34w.wav,12.54,పరిస్థితులు కావచ్చు లేక  చుట్టుపక్కల  మనుషులు కావచ్చు సరే ఒకవేళ అర్థం చేసుకునే  దాన్ని
51_417file-idMCFJDctL34w.wav,6.87,ఇంకా మళ్లీ చేయను అని చెప్పి చేసే  చివరి తప్పు ఇప్పుడు మెడకు చుట్టుకుంటుందో చెప్పలేం
50_417file-idMCFJDctL34w.wav,8.01,మన శిశుపాలుని అయితే వంద తప్పులు   ఉంది   ఎంత ఏంటి అనేది మనకు తెలియదు
49_417file-idMCFJDctL34w.wav,4.47,లేకపోతే ఇప్పుడు సమయం మనల్ని ముంచేస్తుంది అని చెప్పలేం
27_417file-idMCFJDctL34w.wav,10.68,తల్లిదండ్రులు బాలుని చూసి కలత పడ్డారు అప్పుడు  శరీర వాణి  బాలుడు ఎవరు ఎత్తుకున్నప్పుడు మామూలు రూపం పొందుతాడో అతని చేతిలోనే మరణిస్తాడు అని చెప్పింది
25_417file-idMCFJDctL34w.wav,5.49,భీష్ముడు ఆపి శిశుపాలుడి జన్మ రహస్యాన్ని వివరించాడు శిశుపాలుడు
22_417file-idMCFJDctL34w.wav,4.08,శ్రీకృష్ణుడు ఇక్కడ ఉండగా   పడొచ్చు అని ధైర్యం చెప్పాడు
20_417file-idMCFJDctL34w.wav,12.87,శ్రీకృష్ణుడికి అగ్రపూజ చేయడం  ఇష్టం     చేస్తాను అంటూ భీకరంగా నిలబడ్డాడు
14_417file-idMCFJDctL34w.wav,4.14,సహదేవుడు తెచ్చిన పద్యాలను శ్రీకృష్ణుడికి సమర్పించాడు
13_417file-idMCFJDctL34w.wav,4.47,తన మనసులోని మాట తాతగారు చెప్పినందుకు ధర్మరాజు సంతోషించాడు
12_295file-id_YS4DnQQsEk.wav,7.74,ఓకే మేడం తీసుకెళ్లండి
3_16_295file-id_YS4DnQQsEk.wav,1.4100000000000001,తర్వాత బాస్ కాబిన్
11_372file-idyNyt-Anp06I.wav,4.32,ఫీలింగ్స్ అర్థం చేసుకుంటాం అనుకుంటున్నా చెప్పారు
0_14_303file-id7fzr5j4x08A.wav,7.5600000000000005,భర్త నేను  టికెట్
0_13_303file-id7fzr5j4x08A.wav,13.71,థాంక్యూ హ్యాపీ  థాంక్స్
1_15_303file-id7fzr5j4x08A.wav,5.82,ఇప్పటివరకు  నైన్  కంప్లీట్ చేశాం  వీడియో  తెలుసా
19_458file-id0dvw7kHXlg0.wav,1.44,ఎక్స్పెరిమెంట్
1_20_458file-id0dvw7kHXlg0.wav,11.85,ఇందులో లేనే లేవు సార్  కానీ  కానీ
56_458file-id0dvw7kHXlg0.wav,1.29,బాగుంది
4_2_360file-idoFHW5m2CIlw.wav,11.67,ప్లీజ్ పెళ్ళి  తీసుకెళ్లారు
1_9_360file-idoFHW5m2CIlw.wav,1.47,అది కాదే లైఫ్ అంటే
1_4_348file-idIbxFCTCVEXA.wav,11.52,ఫీలింగ్స్
0_5_348file-idIbxFCTCVEXA.wav,11.4,రెడీ
1_5_348file-idIbxFCTCVEXA.wav,5.43,మీ అమ్మాయి ఎప్పుడు
14_484file-idLGfc4jBJ27U.wav,9.24,వెల్కమ్
11_484file-idLGfc4jBJ27U.wav,0.96,హలో
0_1_604file-idSE3nGt50sAg.wav,5.79,మీ అక్క కూడా   పోతున్న పరిస్థితి  చూడండి
17_434file-idkeA8FfXMaRg.wav,5.97,చెప్పింది
1_23_434file-idkeA8FfXMaRg.wav,1.1400000000000001,దివ్యని పెడతా
0_3_434file-idkeA8FfXMaRg.wav,5.73,ఎంతకాలం వద్ద అడుగుతాను చెప్పండి కాసేపు
28_454file-idTT13_X8blJo.wav,12.54,డాన్స్  డాన్స్
40_735file-idHpIgSuIuSWk.wav,7.26,అనిపించేలా ఉన్నా పర్లేదు  మాత్రం  ఇంకా అక్కడ
39_735file-idHpIgSuIuSWk.wav,8.49,ఫాదర్ అనుకుంటా    చూస్తే
1_60_735file-idHpIgSuIuSWk.wav,4.5600000000000005,కళ్లకింద క్యారీ బ్యాగ్ వేసుకొని చుట్టుకుంటూ ఇంకో నెలలో వచ్చే దాంట్లో
12_735file-idHpIgSuIuSWk.wav,1.47,నీకు అర్థం కాదులే
63_735file-idHpIgSuIuSWk.wav,7.26,జరగనివ్వను  నీ ఫ్యూచర్ నీ చేతిలో ఉంది  నీ చేతిలో ఉంది ఏం చేస్తావో నీ ఇష్టం
53_735file-idHpIgSuIuSWk.wav,3.84,బాగుందమ్మా ప్లేస్  అదిగో అక్కడ
73_735file-idHpIgSuIuSWk.wav,1.26,నా డాడీ
11_469file-id34w_oT_LcnM.wav,8.43,నా పని మీ కెమెరాలో చూస్తూ కరెక్ట్ చేసుకోవచ్చు పర్ఫెక్ట్   ఫ్యాషన్
0_2_469file-id34w_oT_LcnM.wav,5.4,డ్రైవింగ్ ఎవరు
9_469file-id34w_oT_LcnM.wav,8.82,కాస్టెల్లో లైవ్ వెళ్లాలనుకునే స్క్రీన్లో లైవ్ స్ట్రీమింగ్ ఇంకో స్క్రీన్లో కామెడీ చూడొచ్చు
18_469file-id34w_oT_LcnM.wav,6.45,మీరేం చేస్తుంటారు అండి నేను  పర్ఫెక్ట్ జాబ్ థాంక్యూ
10_469file-id34w_oT_LcnM.wav,7.47,ఏదైనా సెల్ఫీ   సెల్ఫీ  స్తాను  డిగ్రీ
144_1796file-idjw1GT0nRH2I.wav,8.1,లాసింగ్ మై హోప్
81_1796file-idjw1GT0nRH2I.wav,5.46,చెప్పాలి
18_1304file-idwTkzkLC5NpI.wav,11.49,తర్వాత తనతో ఎప్పుడు మాట్లాడలేదా రెండుసార్లు కాల్ చేశాను  చేసింది తర్వాత ఇప్పుడు కాల్ చేయలేదు  పెద్ద డైరెక్టర్ అనుకోగానే  దగ్గరకొచ్చి ఆటోగ్రాఫ్ తీసుకుంటుంది అప్పుడు
3_99_1304file-idwTkzkLC5NpI.wav,0.84,హలో
39_1304file-idwTkzkLC5NpI.wav,0.75,యస్
66_1304file-idwTkzkLC5NpI.wav,0.78,ఉంది
35_1304file-idwTkzkLC5NpI.wav,1.35,ఆ రోజు తెలిసింది
0_73_886file-idtm2J-qlbHBY.wav,13.53,ఖాళీగా ఉంటే
64_886file-idtm2J-qlbHBY.wav,5.28,బాబు  వింటావా
63_886file-idtm2J-qlbHBY.wav,2.85,నువ్వా
2_27_886file-idtm2J-qlbHBY.wav,8.94,ఇప్పుడు  దేనికి  మర్యాదరామన్న
1_55_886file-idtm2J-qlbHBY.wav,8.04,లక్ష్మి ఇస్తారు  లక్ష పెట్టుకుంటే చాలు నేను పెట్టుకుంటా
75_1617file-idBbREwAN_0fw.wav,1.23,సంయుక్త
64_1617file-idBbREwAN_0fw.wav,6.48,నా పేరు రాజు   నేను ఒక థియేటర్ గ్రూప్ లో పని చేస్తున్నాను సార్ ఇంతకుముందు
193_1617file-idBbREwAN_0fw.wav,4.83,నాకు తెలియకుండానే నా కళ్ళముందు ఇరవై సంవత్సరాల గడిచే కానీ
157_1382file-idXWb3A-GiJsA.wav,6.27,మన జీవితంలో  అమ్మాయి రావాలంటే చాలా పెద్ద విషయం
160_1382file-idXWb3A-GiJsA.wav,6.57,నేను ప్రేమించే అమ్మాయిని తీసుకొచ్చి పడుతుంది ఆ రోజు నువ్వు  నేను చెప్పింది కరెక్ట్ అని చెప్పి
1_30_1382file-idXWb3A-GiJsA.wav,10.53,ఈరోజు కూడా మరో  పెళ్లి వాళ్ళకి  రెండు సంవత్సరాల తెలిస్తే  మాత్రం ఎగ్జైట్మెంట్ ఉండటం తప్పులేదు
129_1382file-idXWb3A-GiJsA.wav,1.1400000000000001,చెప్పరా
1_14_1382file-idXWb3A-GiJsA.wav,3.12,నా లవ్ స్టోరీ చెప్పాను నాకో    లవ్ స్టోరీ
0_145_1382file-idXWb3A-GiJsA.wav,3.09,అమ్మాయి ఎవరో తెలీదు ఏం చేస్తుందో తెలీదు
54_1382file-idXWb3A-GiJsA.wav,1.38,ఇది బావుంది
3_75_1382file-idXWb3A-GiJsA.wav,1.11,ఫస్ట్
1_74_1382file-idXWb3A-GiJsA.wav,9.27,పెళ్లి కాదు కదా ప్రేమించిన పిల్ల కూడా లేదు
0_56_1382file-idXWb3A-GiJsA.wav,10.92,అప్పుడు బుక్   చేసింది తెలుసు దేవుడు నాగరికులు తగ్గిస్తే నా ఫ్యామిలీ మొత్తాన్ని మొత్తం తాను
62_1382file-idXWb3A-GiJsA.wav,1.2,సరిపోయింది
36_1382file-idXWb3A-GiJsA.wav,11.91,మిలిటరీలో ఏం చేస్తారో తెలియదు కానీ ఇప్పుడు మాత్రం షో
33_1382file-idXWb3A-GiJsA.wav,1.38,అంటాడు
3_145_1382file-idXWb3A-GiJsA.wav,6.6,ఒకవేళ
28_1382file-idXWb3A-GiJsA.wav,1.08,వెయిట్ చేయండి
1_56_1382file-idXWb3A-GiJsA.wav,10.77,నొప్పులు    మొదలై
153_1382file-idXWb3A-GiJsA.wav,1.44,నేను ఒక అమ్మాయిని ప్రేమించాలి
151_1382file-idXWb3A-GiJsA.wav,0.87,లేదు కదా
0_8_1382file-idXWb3A-GiJsA.wav,3.24,నైంటీ నైన్  చాలా పెద్ద నెంబర్ కదండీ
0_51_1382file-idXWb3A-GiJsA.wav,2.25,నాన్న స్వీట్స్ తింటే లొకేషన్ కావాలి
0_25_1382file-idXWb3A-GiJsA.wav,11.25,కాదు  కాదు డాక్టర్
0_11_445file-idmFj27V5jjdc.wav,3.6,పెట్టారు
1_17_445file-idmFj27V5jjdc.wav,11.79,అప్పుడు   బాబు
